complaint_id,region,timestamp,category,customer_count,escalation_level
CPLNT-072129,US-SOUTH-01,2026-07-14 08:30:00,No Signal,979,Critical
CPLNT-072130,ASIA-PAC,2026-07-30 03:40:00,Service Outage,950,High
CPLNT-072131,US-SOUTH-01,2026-07-13 18:45:00,Connection Drops,900,High
CPLNT-072132,US-SOUTH-01,2026-07-22 19:10:00,No Signal,650,High
CPLNT-072133,ASIA-PAC,2026-07-29 21:30:00,Service Outage,420,High
CPLNT-072134,EMEA-WEST,2026-07-12 16:05:00,Service Outage,80,Critical
CPLNT-072135,ASIA-SOUTH,2026-07-17 08:00:00,No Signal,600,High
CPLNT-072136,ASIA-SOUTH,2026-07-16 15:05:00,No Signal,350,Low
CPLNT-072137,US-EAST-01,2026-07-19 12:45:00,Service Outage,500,High
CPLNT-072138,ASIA-PAC,2026-07-29 00:40:00,Service Outage,480,High
CPLNT-072139,US-SOUTH-01,2026-07-18 06:00:00,Service Outage,420,High
CPLNT-072140,EMEA-EAST,2026-07-31 10:10:00,Service Outage,220,High
CPLNT-072141,US-SOUTH-01,2026-07-11 09:10:00,Service Outage,950,High
CPLNT-072142,US-SOUTH-01,2026-07-28 11:15:00,Service Outage,630,Medium
CPLNT-072143,US-WEST-01,2026-07-24 04:35:00,Service Outage,1000,Critical
CPLNT-072144,ASIA-SOUTH,2026-07-17 04:15:00,No Signal,60,Critical
CPLNT-072145,EMEA-EAST,2026-07-23 14:25:00,Service Outage,1000,High
CPLNT-072146,US-SOUTH-01,2026-07-28 13:30:00,No Signal,400,High
CPLNT-072147,EMEA-WEST,2026-07-13 09:35:00,Service Outage,550,Medium
CPLNT-072148,US-SOUTH-01,2026-07-13 16:35:00,Service Outage,84,Critical
CPLNT-072149,ASIA-PAC,2026-07-22 16:35:00,Service Outage,250,Critical
CPLNT-072150,US-EAST-01,2026-07-10 19:10:00,No Signal,650,High
CPLNT-072151,ASIA-SOUTH,2026-07-24 04:30:00,No Signal,400,High
CPLNT-072152,US-EAST-01,2026-07-15 03:05:00,Service Outage,60,High
CPLNT-072153,EMEA-EAST,2026-07-29 22:15:00,Service Outage,350,Critical
CPLNT-072154,US-EAST-01,2026-07-13 18:30:00,No Signal,450,High
CPLNT-072155,US-WEST-01,2026-07-20 21:10:00,Service Outage,950,High
CPLNT-072156,US-WEST-01,2026-07-29 07:45:00,Service Outage,380,Low
CPLNT-072157,US-SOUTH-01,2026-07-22 23:25:00,No Signal,280,Critical
CPLNT-072158,ASIA-SOUTH,2026-07-24 23:10:00,No Signal,1000,High
CPLNT-072159,US-SOUTH-01,2026-07-24 17:10:00,Service Outage,979,High
CPLNT-072160,ASIA-PAC,2026-07-17 09:10:00,Service Outage,80,Low
CPLNT-072161,US-WEST-01,2026-07-13 06:20:00,Service Outage,800,High
CPLNT-072162,US-SOUTH-01,2026-07-31 11:15:00,No Signal,1200,Critical
CPLNT-072163,US-EAST-01,2026-07-14 18:45:00,Service Outage,350,Low
CPLNT-072164,US-WEST-01,2026-07-30 23:15:00,Service Outage,700,High
CPLNT-072165,US-SOUTH-01,2026-07-17 03:20:00,Service Outage,1120,Critical
CPLNT-072166,US-SOUTH-01,2026-07-18 10:20:00,Slow Network,650,High
CPLNT-072167,US-EAST-01,2026-07-24 02:00:00,No Signal,550,Medium
CPLNT-072168,US-SOUTH-01,2026-07-12 16:00:00,Service Outage,550,High
CPLNT-072169,ASIA-SOUTH,2026-07-24 05:20:00,No Signal,200,Low
CPLNT-072170,ASIA-PAC,2026-07-15 17:15:00,No Signal,200,Low
CPLNT-072171,ASIA-PAC,2026-07-17 19:15:00,No Signal,1680,High
CPLNT-072172,EMEA-EAST,2026-07-15 23:00:00,Service Outage,450,High
CPLNT-072173,ASIA-SOUTH,2026-07-22 09:00:00,Service Outage,280,High
CPLNT-072174,US-EAST-01,2026-07-19 01:05:00,Service Outage,120,Critical
CPLNT-072175,US-EAST-01,2026-07-24 00:10:00,No Signal,150,Critical
CPLNT-072176,US-EAST-01,2026-07-11 13:05:00,Connection Drops,20,Medium
CPLNT-072177,EMEA-WEST,2026-07-22 23:30:00,Service Outage,100,Low
CPLNT-072178,ASIA-SOUTH,2026-07-27 08:05:00,No Signal,1200,High
CPLNT-072179,EMEA-EAST,2026-07-29 09:10:00,Service Outage,80,High
CPLNT-072180,US-SOUTH-01,2026-07-19 10:20:00,Service Outage,400,High
CPLNT-072181,US-EAST-01,2026-07-12 11:45:00,No Signal,480,High
CPLNT-072182,ASIA-PAC,2026-07-19 06:10:00,No Signal,1680,Critical
CPLNT-072183,US-WEST-01,2026-07-10 07:45:00,No Signal,900,Critical
CPLNT-072184,US-EAST-01,2026-07-30 08:00:00,Service Outage,200,High
CPLNT-072185,EMEA-EAST,2026-07-20 08:20:00,Slow Network,90,High
CPLNT-072186,ASIA-PAC,2026-07-11 13:10:00,No Signal,700,High
CPLNT-072187,US-WEST-01,2026-07-19 03:20:00,No Signal,380,Low
CPLNT-072188,US-WEST-01,2026-07-17 17:00:00,Service Outage,850,Critical
CPLNT-072189,US-EAST-01,2026-07-31 06:15:00,Service Outage,30,High
CPLNT-072190,US-WEST-01,2026-07-31 19:30:00,Service Outage,450,Medium
CPLNT-072191,EMEA-WEST,2026-07-11 16:00:00,No Signal,20,Medium
CPLNT-072192,EMEA-EAST,2026-07-27 13:40:00,No Signal,30,Low
CPLNT-072193,ASIA-PAC,2026-07-29 15:40:00,Service Outage,950,Critical
CPLNT-072194,US-EAST-01,2026-07-31 03:25:00,Service Outage,600,Medium
CPLNT-072195,EMEA-WEST,2026-07-11 03:00:00,Service Outage,380,Critical
CPLNT-072196,US-EAST-01,2026-07-25 21:10:00,Service Outage,1000,High
CPLNT-072197,US-EAST-01,2026-07-31 01:25:00,Service Outage,700,Medium
CPLNT-072198,US-SOUTH-01,2026-07-28 23:20:00,Service Outage,600,Medium
CPLNT-072199,US-SOUTH-01,2026-07-23 03:00:00,Service Outage,700,Medium
CPLNT-072200,US-EAST-01,2026-07-26 12:40:00,No Signal,40,Critical
CPLNT-072201,ASIA-SOUTH,2026-07-24 15:00:00,Service Outage,1100,Critical
CPLNT-072202,US-EAST-01,2026-07-25 16:15:00,Service Outage,40,High
CPLNT-072203,ASIA-SOUTH,2026-07-23 04:35:00,Service Outage,500,Medium
CPLNT-072204,ASIA-PAC,2026-07-25 04:45:00,Service Outage,950,Critical
CPLNT-072205,EMEA-WEST,2026-07-26 12:40:00,No Signal,750,High
CPLNT-072206,US-WEST-01,2026-07-22 08:45:00,Service Outage,950,High
CPLNT-072207,EMEA-EAST,2026-07-30 10:25:00,No Signal,800,High
CPLNT-072208,ASIA-PAC,2026-07-23 03:15:00,No Signal,60,Low
CPLNT-072209,US-SOUTH-01,2026-07-18 14:05:00,No Signal,300,Low
CPLNT-072210,US-WEST-01,2026-07-16 02:05:00,Service Outage,120,Medium
CPLNT-072211,ASIA-PAC,2026-07-28 10:45:00,Intermittent Service,200,High
CPLNT-072212,US-WEST-01,2026-07-28 08:40:00,No Signal,700,High
CPLNT-072213,ASIA-SOUTH,2026-07-17 11:05:00,Connection Drops,40,Medium
CPLNT-072214,ASIA-SOUTH,2026-07-23 16:40:00,Service Outage,650,High
CPLNT-072215,ASIA-PAC,2026-07-21 11:15:00,No Signal,1100,Critical
CPLNT-072216,US-SOUTH-01,2026-07-13 11:45:00,Service Outage,280,Low
CPLNT-072217,EMEA-EAST,2026-07-23 11:40:00,Service Outage,30,High
CPLNT-072218,ASIA-PAC,2026-07-10 00:35:00,No Signal,320,High
CPLNT-072219,ASIA-PAC,2026-07-21 01:05:00,Service Outage,1050,High
CPLNT-072220,EMEA-EAST,2026-07-22 15:10:00,Service Outage,280,Medium
CPLNT-072221,ASIA-SOUTH,2026-07-31 01:15:00,No Signal,220,Critical
CPLNT-072222,ASIA-PAC,2026-07-24 01:45:00,No Signal,489,Medium
CPLNT-072223,EMEA-EAST,2026-07-28 22:45:00,Service Outage,120,Low
CPLNT-072224,US-SOUTH-01,2026-07-12 19:15:00,Service Outage,400,High
CPLNT-072225,US-SOUTH-01,2026-07-26 09:35:00,Service Outage,1120,Critical
CPLNT-072226,ASIA-PAC,2026-07-13 20:00:00,No Signal,1100,Critical
CPLNT-072227,US-WEST-01,2026-07-28 20:15:00,Service Outage,700,Medium
CPLNT-072228,US-EAST-01,2026-07-18 20:35:00,Service Outage,950,Critical
CPLNT-072229,ASIA-SOUTH,2026-07-15 19:45:00,Service Outage,250,Medium
CPLNT-072230,US-WEST-01,2026-07-24 18:45:00,Service Outage,1100,High
CPLNT-072231,EMEA-WEST,2026-07-17 14:45:00,No Signal,600,Medium
CPLNT-072232,US-EAST-01,2026-07-25 16:15:00,Service Outage,1000,Critical
CPLNT-072233,US-SOUTH-01,2026-07-20 11:00:00,Service Outage,850,Critical
CPLNT-072234,US-SOUTH-01,2026-07-31 19:35:00,No Signal,1260,Critical
CPLNT-072235,US-WEST-01,2026-07-14 15:45:00,No Signal,200,Low
CPLNT-072236,ASIA-PAC,2026-07-30 09:05:00,Service Outage,42,Medium
CPLNT-072237,ASIA-PAC,2026-07-20 09:45:00,No Signal,532,Medium
CPLNT-072238,US-SOUTH-01,2026-07-29 09:30:00,No Signal,300,Critical
CPLNT-072239,US-WEST-01,2026-07-23 22:05:00,No Signal,280,Medium
CPLNT-072240,US-EAST-01,2026-07-13 06:20:00,No Signal,900,Critical
CPLNT-072241,US-EAST-01,2026-07-17 12:05:00,No Signal,750,Medium
CPLNT-072242,US-WEST-01,2026-07-15 04:35:00,Service Outage,1000,Critical
CPLNT-072243,ASIA-SOUTH,2026-07-28 22:45:00,Service Outage,100,Critical
CPLNT-072244,US-SOUTH-01,2026-07-29 04:10:00,Service Outage,600,High
CPLNT-072245,EMEA-EAST,2026-07-25 23:10:00,High Latency,30,Critical
CPLNT-072246,EMEA-WEST,2026-07-11 02:05:00,Service Outage,380,Critical
CPLNT-072247,EMEA-EAST,2026-07-30 20:00:00,No Signal,380,Medium
CPLNT-072248,ASIA-PAC,2026-07-30 21:20:00,Service Outage,1330,High
CPLNT-072249,EMEA-WEST,2026-07-12 06:20:00,No Signal,1100,High
CPLNT-072250,US-SOUTH-01,2026-07-10 20:45:00,Service Outage,56,Medium
CPLNT-072251,EMEA-WEST,2026-07-13 09:45:00,No Signal,80,High
CPLNT-072252,US-SOUTH-01,2026-07-26 09:10:00,Connection Drops,1000,Critical
CPLNT-072253,ASIA-PAC,2026-07-27 20:10:00,High Latency,909,High
CPLNT-072254,US-EAST-01,2026-07-30 14:20:00,No Signal,1100,High
CPLNT-072255,ASIA-PAC,2026-07-11 07:00:00,Service Outage,120,High
CPLNT-072256,ASIA-SOUTH,2026-07-29 08:20:00,Service Outage,1000,High
CPLNT-072257,ASIA-SOUTH,2026-07-13 14:40:00,Service Outage,120,Critical
CPLNT-072258,ASIA-SOUTH,2026-07-29 08:35:00,Service Outage,40,High
CPLNT-072259,ASIA-PAC,2026-07-16 00:35:00,Service Outage,1260,High
CPLNT-072260,EMEA-WEST,2026-07-12 10:20:00,No Signal,20,Low
CPLNT-072261,ASIA-SOUTH,2026-07-24 03:05:00,Service Outage,40,High
CPLNT-072262,EMEA-EAST,2026-07-17 05:10:00,Service Outage,200,Medium
CPLNT-072263,US-EAST-01,2026-07-19 23:15:00,Service Outage,400,High
CPLNT-072264,EMEA-EAST,2026-07-14 11:30:00,Service Outage,1100,High
CPLNT-072265,US-EAST-01,2026-07-31 12:30:00,No Signal,900,Critical
CPLNT-072266,US-WEST-01,2026-07-11 13:05:00,Service Outage,320,Low
CPLNT-072267,US-EAST-01,2026-07-14 08:45:00,No Signal,500,High
CPLNT-072268,ASIA-PAC,2026-07-24 19:35:00,Service Outage,200,Critical
CPLNT-072269,ASIA-PAC,2026-07-11 17:25:00,Service Outage,1050,Critical
CPLNT-072270,ASIA-PAC,2026-07-12 13:10:00,No Signal,300,High
CPLNT-072271,ASIA-PAC,2026-07-18 01:15:00,No Signal,210,High
CPLNT-072272,US-EAST-01,2026-07-22 02:15:00,Service Outage,100,Medium
CPLNT-072273,ASIA-PAC,2026-07-22 01:15:00,Service Outage,90,Low
CPLNT-072274,US-SOUTH-01,2026-07-31 20:00:00,Service Outage,700,Medium
CPLNT-072275,US-SOUTH-01,2026-07-23 20:45:00,Service Outage,120,Low
CPLNT-072276,US-SOUTH-01,2026-07-10 16:25:00,Service Outage,40,Low
CPLNT-072277,US-EAST-01,2026-07-12 13:40:00,Service Outage,700,Medium
CPLNT-072278,EMEA-WEST,2026-07-13 15:40:00,No Signal,800,High
CPLNT-072279,ASIA-PAC,2026-07-30 18:45:00,Service Outage,1400,High
CPLNT-072280,US-EAST-01,2026-07-19 05:15:00,No Signal,550,Medium
CPLNT-072281,ASIA-PAC,2026-07-17 13:15:00,Service Outage,70,Medium
CPLNT-072282,EMEA-WEST,2026-07-18 06:25:00,Service Outage,180,Low
CPLNT-072283,US-WEST-01,2026-07-12 11:15:00,Service Outage,50,Low
CPLNT-072284,US-SOUTH-01,2026-07-22 23:15:00,Service Outage,80,Low
CPLNT-072285,US-WEST-01,2026-07-11 02:20:00,Connection Drops,320,Critical
CPLNT-072286,ASIA-SOUTH,2026-07-10 05:30:00,No Signal,950,High
CPLNT-072287,EMEA-WEST,2026-07-27 10:25:00,Service Outage,1100,High
CPLNT-072288,EMEA-WEST,2026-07-10 00:05:00,Service Outage,250,Critical
CPLNT-072289,US-EAST-01,2026-07-20 02:10:00,No Signal,380,Low
CPLNT-072290,US-EAST-01,2026-07-11 04:25:00,No Signal,50,Critical
CPLNT-072291,ASIA-SOUTH,2026-07-29 22:35:00,No Signal,450,Medium
CPLNT-072292,ASIA-PAC,2026-07-12 16:00:00,No Signal,280,High
CPLNT-072293,US-EAST-01,2026-07-19 06:45:00,No Signal,600,High
CPLNT-072294,US-WEST-01,2026-07-15 05:45:00,No Signal,900,Critical
CPLNT-072295,US-EAST-01,2026-07-30 08:40:00,No Signal,220,Low
CPLNT-072296,EMEA-WEST,2026-07-30 06:35:00,No Signal,650,Medium
CPLNT-072297,ASIA-PAC,2026-07-15 01:45:00,Service Outage,550,Medium
CPLNT-072298,US-EAST-01,2026-07-29 05:25:00,Service Outage,120,High
CPLNT-072299,EMEA-EAST,2026-07-28 09:40:00,Service Outage,1100,High
CPLNT-072300,ASIA-SOUTH,2026-07-27 09:45:00,Service Outage,380,Low
CPLNT-072301,US-SOUTH-01,2026-07-13 14:40:00,Service Outage,1120,Critical
CPLNT-072302,US-EAST-01,2026-07-21 08:45:00,Service Outage,1200,High
CPLNT-072303,ASIA-PAC,2026-07-25 05:05:00,Service Outage,489,High
CPLNT-072304,US-SOUTH-01,2026-07-15 05:45:00,Service Outage,1120,High
CPLNT-072305,US-WEST-01,2026-07-17 10:00:00,No Signal,200,Low
CPLNT-072306,US-EAST-01,2026-07-23 17:15:00,Service Outage,1100,High
CPLNT-072307,US-SOUTH-01,2026-07-19 08:00:00,No Signal,30,Low
CPLNT-072308,US-EAST-01,2026-07-15 02:15:00,No Signal,400,High
CPLNT-072309,ASIA-SOUTH,2026-07-13 22:10:00,No Signal,50,Medium
CPLNT-072310,ASIA-PAC,2026-07-24 15:10:00,Service Outage,489,High
CPLNT-072311,US-WEST-01,2026-07-20 13:00:00,Service Outage,100,Critical
CPLNT-072312,US-WEST-01,2026-07-17 23:45:00,No Signal,350,High
CPLNT-072313,US-EAST-01,2026-07-24 03:00:00,Service Outage,80,Low
CPLNT-072314,ASIA-PAC,2026-07-21 08:25:00,No Signal,1100,High
CPLNT-072315,ASIA-PAC,2026-07-13 02:45:00,Service Outage,400,High
CPLNT-072316,ASIA-PAC,2026-07-11 07:00:00,No Signal,60,Critical
CPLNT-072317,EMEA-EAST,2026-07-10 09:00:00,No Signal,1100,High
CPLNT-072318,US-SOUTH-01,2026-07-23 19:30:00,No Signal,40,Critical
CPLNT-072319,US-EAST-01,2026-07-19 23:30:00,No Signal,90,Low
CPLNT-072320,EMEA-EAST,2026-07-21 23:00:00,Service Outage,120,Medium
CPLNT-072321,ASIA-SOUTH,2026-07-11 13:40:00,Service Outage,150,Medium
CPLNT-072322,EMEA-WEST,2026-07-14 07:45:00,No Signal,200,Medium
CPLNT-072323,US-SOUTH-01,2026-07-21 03:15:00,Service Outage,320,High
CPLNT-072324,US-WEST-01,2026-07-21 07:20:00,Service Outage,900,High
CPLNT-072325,ASIA-PAC,2026-07-10 02:30:00,Service Outage,979,Critical
CPLNT-072326,ASIA-SOUTH,2026-07-16 18:10:00,No Signal,700,High
CPLNT-072327,US-SOUTH-01,2026-07-13 07:15:00,No Signal,251,Low
CPLNT-072328,ASIA-PAC,2026-07-27 22:10:00,Service Outage,300,Medium
CPLNT-072329,US-WEST-01,2026-07-17 22:10:00,Connection Drops,400,High
CPLNT-072330,ASIA-SOUTH,2026-07-18 06:30:00,No Signal,100,Low
CPLNT-072331,ASIA-SOUTH,2026-07-18 13:45:00,Service Outage,700,Medium
CPLNT-072332,US-EAST-01,2026-07-24 17:05:00,Service Outage,600,Medium
CPLNT-072333,US-SOUTH-01,2026-07-16 01:05:00,Service Outage,200,Medium
CPLNT-072334,US-EAST-01,2026-07-19 15:45:00,Service Outage,280,Low
CPLNT-072335,US-SOUTH-01,2026-07-28 16:20:00,Service Outage,560,Medium
CPLNT-072336,ASIA-PAC,2026-07-11 00:45:00,No Signal,650,Medium
CPLNT-072337,US-EAST-01,2026-07-24 11:15:00,No Signal,400,High
CPLNT-072338,EMEA-WEST,2026-07-21 22:40:00,Slow Network,30,Medium
CPLNT-072339,US-SOUTH-01,2026-07-12 12:00:00,Service Outage,120,Low
CPLNT-072340,ASIA-SOUTH,2026-07-24 10:10:00,Slow Network,80,Medium
CPLNT-072341,ASIA-SOUTH,2026-07-17 07:25:00,Service Outage,40,Critical
CPLNT-072342,US-WEST-01,2026-07-29 11:00:00,Service Outage,180,Low
CPLNT-072343,US-SOUTH-01,2026-07-23 17:10:00,Intermittent Service,672,Medium
CPLNT-072344,ASIA-SOUTH,2026-07-19 00:45:00,No Signal,20,High
CPLNT-072345,US-EAST-01,2026-07-12 16:35:00,No Signal,1100,Critical
CPLNT-072346,EMEA-WEST,2026-07-11 10:05:00,Service Outage,950,Critical
CPLNT-072347,ASIA-PAC,2026-07-14 19:45:00,Service Outage,1100,High
CPLNT-072348,EMEA-EAST,2026-07-31 08:40:00,No Signal,100,High
CPLNT-072349,EMEA-WEST,2026-07-16 06:30:00,Service Outage,700,Medium
CPLNT-072350,EMEA-WEST,2026-07-15 07:30:00,No Signal,320,High
CPLNT-072351,ASIA-SOUTH,2026-07-13 06:40:00,No Signal,600,High
CPLNT-072352,US-SOUTH-01,2026-07-26 03:25:00,Service Outage,220,Medium
CPLNT-072353,ASIA-PAC,2026-07-29 22:30:00,Service Outage,1330,Critical
CPLNT-072354,US-WEST-01,2026-07-31 01:00:00,Service Outage,220,Low
CPLNT-072355,ASIA-PAC,2026-07-26 21:45:00,Service Outage,1190,High
CPLNT-072356,US-WEST-01,2026-07-22 18:00:00,Service Outage,120,Critical
CPLNT-072357,US-EAST-01,2026-07-16 19:05:00,Service Outage,350,Low
CPLNT-072358,ASIA-PAC,2026-07-10 02:40:00,No Signal,840,Critical
CPLNT-072359,ASIA-SOUTH,2026-07-31 13:30:00,Slow Network,50,Critical
CPLNT-072360,EMEA-WEST,2026-07-23 21:05:00,No Signal,650,Medium
CPLNT-072361,ASIA-SOUTH,2026-07-16 09:35:00,Service Outage,120,Critical
CPLNT-072362,ASIA-PAC,2026-07-30 01:20:00,Service Outage,700,High
CPLNT-072363,US-SOUTH-01,2026-07-26 20:15:00,Service Outage,650,High
CPLNT-072364,US-SOUTH-01,2026-07-14 22:05:00,High Latency,850,High
CPLNT-072365,ASIA-SOUTH,2026-07-12 17:00:00,Service Outage,1100,Critical
CPLNT-072366,US-SOUTH-01,2026-07-28 09:20:00,No Signal,80,High
CPLNT-072367,US-EAST-01,2026-07-23 03:30:00,Service Outage,50,Medium
CPLNT-072368,EMEA-WEST,2026-07-17 22:00:00,Service Outage,200,Medium
CPLNT-072369,ASIA-PAC,2026-07-11 17:25:00,No Signal,251,Medium
CPLNT-072370,ASIA-PAC,2026-07-19 08:15:00,Service Outage,1680,Critical
CPLNT-072371,US-EAST-01,2026-07-14 22:40:00,Connection Drops,480,Medium
CPLNT-072372,ASIA-PAC,2026-07-26 22:45:00,Service Outage,112,Medium
CPLNT-072373,EMEA-WEST,2026-07-27 16:30:00,Service Outage,90,Low
CPLNT-072374,US-EAST-01,2026-07-31 15:25:00,Service Outage,40,High
CPLNT-072375,EMEA-WEST,2026-07-22 20:40:00,No Signal,250,Medium
CPLNT-072376,EMEA-WEST,2026-07-21 12:45:00,No Signal,320,Medium
CPLNT-072377,ASIA-SOUTH,2026-07-27 07:25:00,No Signal,600,Medium
CPLNT-072378,US-SOUTH-01,2026-07-31 20:25:00,No Signal,450,Medium
CPLNT-072379,ASIA-PAC,2026-07-13 02:20:00,No Signal,350,Medium
CPLNT-072380,ASIA-PAC,2026-07-28 12:40:00,No Signal,320,Critical
CPLNT-072381,ASIA-SOUTH,2026-07-13 20:20:00,No Signal,80,Low
CPLNT-072382,EMEA-WEST,2026-07-16 02:15:00,Service Outage,60,Critical
CPLNT-072383,EMEA-EAST,2026-07-31 02:10:00,Service Outage,450,High
CPLNT-072384,US-EAST-01,2026-07-20 23:20:00,Service Outage,800,Critical
CPLNT-072385,EMEA-EAST,2026-07-10 21:20:00,Service Outage,120,Low
CPLNT-072386,US-SOUTH-01,2026-07-13 11:45:00,Service Outage,380,High
CPLNT-072387,ASIA-PAC,2026-07-24 12:35:00,No Signal,420,High
CPLNT-072388,US-SOUTH-01,2026-07-23 13:20:00,Service Outage,150,Low
CPLNT-072389,US-WEST-01,2026-07-29 08:05:00,Service Outage,700,High
CPLNT-072390,US-SOUTH-01,2026-07-11 00:45:00,Service Outage,50,High
CPLNT-072391,ASIA-PAC,2026-07-13 01:40:00,High Latency,150,Medium
CPLNT-072392,ASIA-SOUTH,2026-07-17 05:20:00,Service Outage,350,High
CPLNT-072393,US-EAST-01,2026-07-29 04:05:00,No Signal,750,Medium
CPLNT-072394,ASIA-PAC,2026-07-22 17:45:00,Connection Drops,650,Medium
CPLNT-072395,ASIA-SOUTH,2026-07-27 10:25:00,No Signal,280,Critical
CPLNT-072396,ASIA-SOUTH,2026-07-24 12:00:00,Service Outage,450,Medium
CPLNT-072397,US-EAST-01,2026-07-19 20:25:00,Service Outage,280,High
CPLNT-072398,EMEA-EAST,2026-07-16 11:40:00,Service Outage,280,Critical
CPLNT-072399,ASIA-PAC,2026-07-17 06:40:00,No Signal,1120,High
CPLNT-072400,ASIA-PAC,2026-07-29 18:45:00,No Signal,700,Medium
CPLNT-072401,US-WEST-01,2026-07-22 10:05:00,Service Outage,180,High
CPLNT-072402,ASIA-PAC,2026-07-14 12:35:00,Service Outage,770,High
CPLNT-072403,US-SOUTH-01,2026-07-23 22:10:00,Service Outage,400,High
CPLNT-072404,EMEA-EAST,2026-07-12 17:05:00,No Signal,250,Low
CPLNT-072405,EMEA-EAST,2026-07-15 15:35:00,Service Outage,650,High
CPLNT-072406,EMEA-EAST,2026-07-22 18:30:00,Service Outage,100,Low
CPLNT-072407,EMEA-WEST,2026-07-11 19:15:00,No Signal,380,High
CPLNT-072408,US-EAST-01,2026-07-26 17:10:00,No Signal,600,Medium
CPLNT-072409,US-EAST-01,2026-07-24 19:40:00,No Signal,300,High
CPLNT-072410,US-EAST-01,2026-07-10 11:05:00,No Signal,280,Medium
CPLNT-072411,US-EAST-01,2026-07-19 22:05:00,No Signal,550,Medium
CPLNT-072412,US-EAST-01,2026-07-18 22:30:00,Service Outage,80,Critical
CPLNT-072413,ASIA-PAC,2026-07-27 23:25:00,No Signal,450,Medium
CPLNT-072414,US-WEST-01,2026-07-15 17:45:00,Service Outage,180,Critical
CPLNT-072415,EMEA-EAST,2026-07-23 13:15:00,No Signal,1100,High
CPLNT-072416,US-WEST-01,2026-07-23 20:25:00,No Signal,800,Critical
CPLNT-072417,US-EAST-01,2026-07-27 01:15:00,Service Outage,220,Low
CPLNT-072418,EMEA-EAST,2026-07-25 16:40:00,No Signal,100,High
CPLNT-072419,US-EAST-01,2026-07-10 20:25:00,Service Outage,280,Medium
CPLNT-072420,US-SOUTH-01,2026-07-30 18:05:00,Service Outage,80,Medium
CPLNT-072421,US-SOUTH-01,2026-07-11 11:40:00,Slow Network,560,Medium
CPLNT-072422,EMEA-EAST,2026-07-24 11:45:00,Service Outage,1100,High
CPLNT-072423,US-EAST-01,2026-07-16 06:20:00,No Signal,300,Low
CPLNT-072424,ASIA-PAC,2026-07-17 00:25:00,No Signal,560,High
CPLNT-072425,EMEA-WEST,2026-07-17 08:00:00,No Signal,850,High
CPLNT-072426,EMEA-WEST,2026-07-26 15:35:00,Service Outage,200,High
CPLNT-072427,ASIA-PAC,2026-07-19 02:10:00,No Signal,950,High
CPLNT-072428,US-EAST-01,2026-07-12 12:15:00,Service Outage,280,Low
CPLNT-072429,EMEA-EAST,2026-07-24 15:05:00,Service Outage,120,High
CPLNT-072430,ASIA-SOUTH,2026-07-14 03:25:00,Service Outage,800,Critical
CPLNT-072431,EMEA-EAST,2026-07-30 19:35:00,Service Outage,100,Low
CPLNT-072432,ASIA-PAC,2026-07-27 04:05:00,No Signal,50,Low
CPLNT-072433,EMEA-EAST,2026-07-30 22:25:00,Connection Drops,1200,Critical
CPLNT-072434,EMEA-EAST,2026-07-12 11:05:00,Service Outage,220,Low
CPLNT-072435,ASIA-PAC,2026-07-27 04:15:00,Service Outage,672,Medium
CPLNT-072436,US-EAST-01,2026-07-27 22:45:00,No Signal,650,Medium
CPLNT-072437,US-SOUTH-01,2026-07-17 02:25:00,No Signal,80,Low
CPLNT-072438,US-SOUTH-01,2026-07-29 02:20:00,Service Outage,1260,Critical
CPLNT-072439,US-SOUTH-01,2026-07-26 19:40:00,Service Outage,1050,High
CPLNT-072440,US-WEST-01,2026-07-16 17:45:00,Service Outage,850,Critical
CPLNT-072441,EMEA-WEST,2026-07-30 18:45:00,Service Outage,550,Medium
CPLNT-072442,US-EAST-01,2026-07-25 10:40:00,Connection Drops,50,Critical
CPLNT-072443,US-SOUTH-01,2026-07-17 13:20:00,Service Outage,1200,Critical
CPLNT-072444,EMEA-EAST,2026-07-17 08:15:00,Connection Drops,90,Medium
CPLNT-072445,ASIA-SOUTH,2026-07-26 01:10:00,Service Outage,200,High
CPLNT-072446,ASIA-PAC,2026-07-12 04:10:00,Service Outage,90,Low
CPLNT-072447,EMEA-EAST,2026-07-19 16:25:00,No Signal,30,Critical
CPLNT-072448,US-WEST-01,2026-07-16 03:40:00,No Signal,150,Low
CPLNT-072449,US-EAST-01,2026-07-19 04:40:00,Service Outage,30,Critical
CPLNT-072450,EMEA-WEST,2026-07-21 05:00:00,Service Outage,200,Critical
CPLNT-072451,US-EAST-01,2026-07-27 13:25:00,No Signal,900,High
CPLNT-072452,US-WEST-01,2026-07-16 03:10:00,No Signal,1100,High
CPLNT-072453,US-SOUTH-01,2026-07-22 09:10:00,Service Outage,120,Low
CPLNT-072454,US-SOUTH-01,2026-07-18 03:30:00,No Signal,84,High
CPLNT-072455,ASIA-PAC,2026-07-23 08:10:00,Service Outage,1190,High
CPLNT-072456,EMEA-WEST,2026-07-11 04:00:00,Service Outage,1000,High
CPLNT-072457,ASIA-PAC,2026-07-12 01:25:00,Service Outage,550,High
CPLNT-072458,US-WEST-01,2026-07-31 20:40:00,Service Outage,700,High
CPLNT-072459,US-WEST-01,2026-07-14 07:10:00,Service Outage,700,Medium
CPLNT-072460,EMEA-EAST,2026-07-21 16:05:00,Service Outage,480,Medium
