outage_id,region,timestamp,severity,component,status,duration_minutes
INC-073971,EMEA-WEST,2026-07-14 04:10:00,Critical,BGP Route,Active,180
INC-073972,EMEA-EAST,2026-07-16 11:00:00,Critical,Power Outage,Active,600
INC-073973,US-WEST-01,2026-07-23 22:40:00,Warning,Configuration Error,Resolved,1080
INC-073974,EMEA-EAST,2026-07-17 04:45:00,Major,Configuration Error,Active,720
INC-073975,US-EAST-01,2026-07-14 08:05:00,Critical,Configuration Error,Resolved,180
INC-073976,ASIA-PAC,2026-07-24 01:00:00,Critical,Software Bug,Resolved,480
INC-073977,ASIA-SOUTH,2026-07-25 13:45:00,Critical,Hardware Fault,Active,180
INC-073978,US-WEST-01,2026-07-25 03:10:00,Minor,Scheduled UPS Test,Resolved,45
INC-073979,US-SOUTH-01,2026-07-18 09:10:00,Major,Software Bug,Resolved,240
INC-073980,EMEA-EAST,2026-07-15 23:15:00,Critical,Software Bug,Resolved,180
INC-073981,US-EAST-01,2026-07-30 08:25:00,Warning,BGP Route,Active,360
INC-073982,EMEA-EAST,2026-07-29 17:30:00,Minor,Fiber Backbone,Active,720
INC-073983,ASIA-PAC,2026-07-24 14:20:00,Warning,Cloud Flare,Active,900
INC-073984,US-EAST-01,2026-07-27 22:45:00,Minor,Scheduled UPS Test,Resolved,900
INC-073985,US-EAST-01,2026-07-12 18:00:00,Critical,Equipment Fault,Resolved,300
INC-073986,US-EAST-01,2026-07-10 10:10:00,Warning,Configuration Error,Active,1800
INC-073987,EMEA-WEST,2026-07-28 23:15:00,Minor,Fiber Backbone,Active,600
INC-073988,US-SOUTH-01,2026-07-14 14:10:00,Major,Scheduled UPS Test,Active,1080
INC-073989,US-EAST-01,2026-07-10 14:10:00,Warning,Hardware Fault,Resolved,360
INC-073990,ASIA-PAC,2026-07-23 00:25:00,Minor,Fiber Break,Resolved,75
INC-073991,ASIA-SOUTH,2026-07-23 12:05:00,Minor,Hardware Fault,Active,120
INC-073992,ASIA-SOUTH,2026-07-14 01:35:00,Minor,Equipment Fault,Resolved,120
INC-073993,ASIA-PAC,2026-07-14 06:30:00,Warning,Software Bug,Active,1080
INC-073994,US-WEST-01,2026-07-26 20:30:00,Critical,Equipment Fault,Active,1200
INC-073995,ASIA-SOUTH,2026-07-16 09:45:00,Critical,Power Outage,Resolved,900
INC-073996,ASIA-SOUTH,2026-07-13 15:45:00,Warning,Cloud Flare,Active,300
INC-073997,ASIA-PAC,2026-07-28 18:10:00,Major,Fiber Backbone,Active,180
INC-073998,ASIA-SOUTH,2026-07-21 12:05:00,Minor,Power Outage,Active,120
INC-073999,EMEA-EAST,2026-07-21 05:25:00,Critical,Hardware Fault,Active,180
INC-074000,EMEA-WEST,2026-07-17 20:35:00,Major,Power Outage,Active,480
INC-074001,US-WEST-01,2026-07-14 11:05:00,Minor,Configuration Error,Active,120
INC-074002,US-WEST-01,2026-07-10 14:25:00,Minor,Power Outage,Active,720
INC-074003,ASIA-SOUTH,2026-07-21 03:10:00,Warning,Equipment Fault,Active,900
INC-074004,ASIA-PAC,2026-07-12 05:40:00,Warning,Fiber Backbone,Active,150
INC-074005,EMEA-EAST,2026-07-28 09:20:00,Critical,Power Outage,Resolved,180
INC-074006,EMEA-WEST,2026-07-25 06:40:00,Major,Scheduled UPS Test,Active,1200
INC-074007,US-SOUTH-01,2026-07-27 09:40:00,Minor,Fiber Backbone,Resolved,1080
INC-074008,US-EAST-01,2026-07-21 02:40:00,Warning,Hardware Fault,Active,360
INC-074009,EMEA-WEST,2026-07-28 04:40:00,Warning,Fiber Backbone,Active,900
INC-074010,ASIA-PAC,2026-07-12 03:10:00,Warning,BGP Route,Resolved,120
INC-074011,ASIA-PAC,2026-07-30 00:45:00,Warning,Cloud Flare,Active,1080
INC-074012,EMEA-EAST,2026-07-31 03:20:00,Major,Fiber Backbone,Active,180
INC-074013,ASIA-PAC,2026-07-13 11:35:00,Minor,Cloud Flare,Active,1200
INC-074014,EMEA-WEST,2026-07-27 11:10:00,Minor,Hardware Fault,Resolved,300
INC-074015,US-EAST-01,2026-07-28 07:35:00,Critical,Power Outage,Active,180
INC-074016,EMEA-WEST,2026-07-19 14:45:00,Warning,Fiber Backbone,Active,120
INC-074017,ASIA-SOUTH,2026-07-31 11:25:00,Minor,Scheduled UPS Test,Active,360
INC-074018,ASIA-PAC,2026-07-24 02:45:00,Major,Hardware Fault,Active,1200
INC-074019,US-EAST-01,2026-07-21 07:05:00,Warning,Cloud Flare,Active,120
INC-074020,EMEA-WEST,2026-07-28 02:30:00,Major,Fiber Backbone,Active,900
INC-074021,US-WEST-01,2026-07-29 10:30:00,Warning,Cloud Flare,Active,120
INC-074022,US-WEST-01,2026-07-13 14:05:00,Major,Cloud Flare,Resolved,1080
INC-074023,US-WEST-01,2026-07-12 05:10:00,Major,Software Bug,Active,300
INC-074024,ASIA-SOUTH,2026-07-28 17:10:00,Major,BGP Route,Active,180
INC-074025,ASIA-PAC,2026-07-24 21:10:00,Warning,Software Bug,Resolved,180
INC-074026,EMEA-WEST,2026-07-31 04:30:00,Critical,Fiber Break,Resolved,300
INC-074027,EMEA-WEST,2026-07-10 05:00:00,Major,Scheduled UPS Test,Active,1080
INC-074028,US-WEST-01,2026-07-28 22:10:00,Critical,Hardware Fault,Resolved,1200
INC-074029,ASIA-SOUTH,2026-07-23 02:25:00,Major,Equipment Fault,Resolved,1200
INC-074030,US-EAST-01,2026-07-31 19:10:00,Warning,BGP Route,Resolved,30
INC-074031,US-SOUTH-01,2026-07-14 20:40:00,Minor,Configuration Error,Active,360
INC-074032,ASIA-PAC,2026-07-16 05:25:00,Warning,Fiber Break,Active,120
INC-074033,ASIA-PAC,2026-07-23 10:05:00,Critical,Scheduled UPS Test,Active,180
INC-074034,EMEA-EAST,2026-07-10 23:40:00,Minor,Fiber Backbone,Resolved,300
INC-074035,EMEA-WEST,2026-07-15 22:05:00,Minor,BGP Route,Active,900
INC-074036,EMEA-EAST,2026-07-26 22:00:00,Critical,Scheduled UPS Test,Resolved,1080
INC-074037,US-SOUTH-01,2026-07-22 08:15:00,Major,Cloud Flare,Active,1080
INC-074038,US-WEST-01,2026-07-28 21:40:00,Major,Hardware Fault,Active,180
INC-074039,ASIA-PAC,2026-07-12 21:35:00,Warning,Software Bug,Resolved,180
INC-074040,US-SOUTH-01,2026-07-18 15:00:00,Warning,Fiber Backbone,Resolved,30
INC-074041,US-EAST-01,2026-07-22 10:00:00,Warning,Fiber Break,Active,1200
INC-074042,US-WEST-01,2026-07-13 22:05:00,Critical,Equipment Fault,Resolved,720
INC-074043,ASIA-PAC,2026-07-19 22:10:00,Warning,Scheduled UPS Test,Resolved,30
INC-074044,ASIA-SOUTH,2026-07-13 04:35:00,Major,Fiber Backbone,Resolved,1200
INC-074045,US-EAST-01,2026-07-15 18:40:00,Critical,Fiber Break,Resolved,900
INC-074046,ASIA-PAC,2026-07-30 21:30:00,Warning,Configuration Error,Active,120
INC-074047,US-SOUTH-01,2026-07-29 09:20:00,Warning,Software Bug,Resolved,75
INC-074048,ASIA-PAC,2026-07-12 19:40:00,Minor,BGP Route,Resolved,300
INC-074049,ASIA-PAC,2026-07-29 00:25:00,Major,Hardware Fault,Active,900
INC-074050,EMEA-WEST,2026-07-18 18:25:00,Minor,Equipment Fault,Resolved,75
INC-074051,US-SOUTH-01,2026-07-25 23:40:00,Major,Software Bug,Resolved,180
INC-074052,US-EAST-01,2026-07-26 02:15:00,Warning,Equipment Fault,Resolved,120
INC-074053,ASIA-PAC,2026-07-17 05:20:00,Minor,Scheduled UPS Test,Active,120
INC-074054,ASIA-PAC,2026-07-25 02:30:00,Major,Cloud Flare,Active,180
INC-074055,US-WEST-01,2026-07-21 22:15:00,Minor,Fiber Break,Resolved,1440
INC-074056,EMEA-WEST,2026-07-22 13:05:00,Critical,BGP Route,Active,900
INC-074057,US-EAST-01,2026-07-11 18:05:00,Warning,Software Bug,Resolved,720
INC-074058,EMEA-WEST,2026-07-27 13:45:00,Minor,Equipment Fault,Active,900
INC-074059,US-SOUTH-01,2026-07-11 18:45:00,Warning,Fiber Backbone,Resolved,1080
INC-074060,ASIA-PAC,2026-07-16 10:00:00,Critical,BGP Route,Active,1080
INC-074061,US-WEST-01,2026-07-17 14:10:00,Major,Software Bug,Resolved,180
INC-074062,ASIA-PAC,2026-07-12 22:00:00,Critical,Scheduled UPS Test,Active,180
INC-074063,US-EAST-01,2026-07-21 04:15:00,Major,Cloud Flare,Active,1080
INC-074064,EMEA-WEST,2026-07-10 13:40:00,Minor,Hardware Fault,Active,150
INC-074065,ASIA-PAC,2026-07-25 01:40:00,Minor,BGP Route,Active,480
INC-074066,EMEA-EAST,2026-07-28 07:25:00,Critical,Hardware Fault,Resolved,360
INC-074067,ASIA-PAC,2026-07-31 08:10:00,Warning,BGP Route,Active,600
INC-074068,ASIA-SOUTH,2026-07-17 15:00:00,Warning,Equipment Fault,Active,120
INC-074069,EMEA-WEST,2026-07-28 02:20:00,Major,Power Outage,Active,180
INC-074070,EMEA-WEST,2026-07-12 18:10:00,Warning,Power Outage,Resolved,45
INC-074071,EMEA-WEST,2026-07-13 14:05:00,Warning,Configuration Error,Active,180
INC-074072,ASIA-PAC,2026-07-30 09:40:00,Warning,Fiber Break,Resolved,300
INC-074073,ASIA-PAC,2026-07-28 21:30:00,Warning,Cloud Flare,Resolved,150
INC-074074,ASIA-PAC,2026-07-18 07:35:00,Warning,Fiber Break,Active,1080
INC-074075,ASIA-PAC,2026-07-14 09:45:00,Minor,Software Bug,Active,1200
INC-074076,EMEA-EAST,2026-07-13 12:25:00,Major,BGP Route,Resolved,180
INC-074077,ASIA-PAC,2026-07-20 21:25:00,Major,Power Outage,Resolved,900
INC-074078,US-WEST-01,2026-07-25 11:30:00,Warning,Equipment Fault,Active,120
INC-074079,US-EAST-01,2026-07-24 15:35:00,Warning,Configuration Error,Active,900
INC-074080,ASIA-SOUTH,2026-07-25 04:00:00,Minor,Fiber Break,Resolved,180
INC-074081,ASIA-PAC,2026-07-30 02:20:00,Warning,Power Outage,Active,240
INC-074082,ASIA-PAC,2026-07-26 08:05:00,Major,BGP Route,Resolved,600
INC-074083,EMEA-EAST,2026-07-29 03:15:00,Critical,BGP Route,Resolved,180
INC-074084,EMEA-EAST,2026-07-29 05:45:00,Major,Scheduled UPS Test,Active,720
INC-074085,US-EAST-01,2026-07-18 12:30:00,Minor,Fiber Break,Resolved,45
INC-074086,ASIA-PAC,2026-07-15 02:40:00,Minor,Hardware Fault,Resolved,15
INC-074087,US-WEST-01,2026-07-28 09:40:00,Critical,Fiber Backbone,Active,180
INC-074088,ASIA-PAC,2026-07-21 10:00:00,Critical,Hardware Fault,Active,600
INC-074089,EMEA-WEST,2026-07-17 13:20:00,Warning,Power Outage,Resolved,120
INC-074090,EMEA-WEST,2026-07-30 14:25:00,Warning,BGP Route,Resolved,1080
INC-074091,US-EAST-01,2026-07-18 07:05:00,Minor,Equipment Fault,Resolved,1200
INC-074092,ASIA-SOUTH,2026-07-11 07:40:00,Warning,Fiber Backbone,Active,120
INC-074093,EMEA-WEST,2026-07-14 05:35:00,Minor,Hardware Fault,Resolved,120
INC-074094,US-EAST-01,2026-07-20 09:05:00,Major,Fiber Backbone,Resolved,1200
INC-074095,ASIA-PAC,2026-07-23 08:15:00,Warning,Cloud Flare,Active,150
INC-074096,US-EAST-01,2026-07-18 01:40:00,Major,Power Outage,Active,180
INC-074097,US-EAST-01,2026-07-26 17:05:00,Critical,Software Bug,Resolved,180
INC-074098,EMEA-WEST,2026-07-27 04:30:00,Minor,Cloud Flare,Active,120
INC-074099,EMEA-EAST,2026-07-27 05:25:00,Warning,Power Outage,Active,180
INC-074100,US-WEST-01,2026-07-30 17:15:00,Warning,Power Outage,Resolved,30
INC-074101,ASIA-SOUTH,2026-07-10 03:05:00,Warning,BGP Route,Active,360
INC-074102,ASIA-PAC,2026-07-16 02:30:00,Minor,Hardware Fault,Resolved,1800
INC-074103,US-SOUTH-01,2026-07-14 12:45:00,Minor,BGP Route,Resolved,600
INC-074104,EMEA-WEST,2026-07-29 10:05:00,Minor,Power Outage,Active,600
INC-074105,EMEA-WEST,2026-07-30 12:30:00,Critical,Power Outage,Active,360
INC-074106,ASIA-PAC,2026-07-16 14:05:00,Major,Software Bug,Resolved,240
INC-074107,US-EAST-01,2026-07-30 09:05:00,Major,Scheduled UPS Test,Active,180
INC-074108,US-EAST-01,2026-07-16 11:30:00,Minor,BGP Route,Resolved,120
INC-074109,ASIA-PAC,2026-07-18 18:00:00,Major,Equipment Fault,Active,360
INC-074110,ASIA-PAC,2026-07-29 17:15:00,Major,Fiber Break,Resolved,180
INC-074111,US-EAST-01,2026-07-28 15:00:00,Critical,Power Outage,Active,180
INC-074112,EMEA-WEST,2026-07-11 15:00:00,Warning,Configuration Error,Active,360
INC-074113,US-SOUTH-01,2026-07-14 15:30:00,Warning,Fiber Break,Resolved,90
INC-074114,US-SOUTH-01,2026-07-25 21:45:00,Warning,Hardware Fault,Active,180
INC-074115,ASIA-SOUTH,2026-07-22 10:05:00,Minor,Hardware Fault,Resolved,360
INC-074116,ASIA-PAC,2026-07-12 06:35:00,Critical,Hardware Fault,Active,180
INC-074117,US-SOUTH-01,2026-07-11 10:05:00,Warning,Software Bug,Active,120
INC-074118,US-EAST-01,2026-07-14 15:05:00,Minor,Hardware Fault,Resolved,1200
INC-074119,ASIA-PAC,2026-07-21 00:15:00,Major,Software Bug,Active,360
INC-074120,EMEA-WEST,2026-07-16 02:25:00,Major,Software Bug,Resolved,480
INC-074121,ASIA-PAC,2026-07-24 21:45:00,Critical,Configuration Error,Active,480
INC-074122,US-WEST-01,2026-07-15 03:00:00,Warning,BGP Route,Resolved,75
INC-074123,ASIA-PAC,2026-07-31 16:05:00,Major,Fiber Break,Resolved,240
INC-074124,ASIA-PAC,2026-07-17 22:20:00,Major,Configuration Error,Active,1440
INC-074125,US-EAST-01,2026-07-26 02:05:00,Minor,Software Bug,Resolved,1200
INC-074126,ASIA-SOUTH,2026-07-13 10:45:00,Warning,Software Bug,Active,360
INC-074127,US-WEST-01,2026-07-10 09:20:00,Major,Software Bug,Active,240
INC-074128,ASIA-SOUTH,2026-07-23 23:20:00,Major,Fiber Backbone,Active,240
INC-074129,US-EAST-01,2026-07-19 14:05:00,Minor,Scheduled UPS Test,Active,1800
INC-074130,ASIA-PAC,2026-07-21 01:05:00,Warning,BGP Route,Resolved,180
INC-074131,US-SOUTH-01,2026-07-10 23:25:00,Critical,Software Bug,Resolved,600
INC-074132,US-SOUTH-01,2026-07-29 15:05:00,Minor,Fiber Break,Active,150
INC-074133,EMEA-WEST,2026-07-30 16:45:00,Warning,Scheduled UPS Test,Active,150
INC-074134,US-EAST-01,2026-07-29 08:35:00,Critical,Cloud Flare,Resolved,180
INC-074135,ASIA-PAC,2026-07-19 06:40:00,Warning,Configuration Error,Resolved,360
INC-074136,US-WEST-01,2026-07-21 14:10:00,Warning,Equipment Fault,Resolved,150
INC-074137,ASIA-PAC,2026-07-17 20:35:00,Minor,Power Outage,Active,120
INC-074138,US-WEST-01,2026-07-12 05:10:00,Major,Configuration Error,Active,180
INC-074139,EMEA-WEST,2026-07-16 09:30:00,Critical,BGP Route,Resolved,180
INC-074140,US-EAST-01,2026-07-29 05:25:00,Major,BGP Route,Active,180
INC-074141,US-SOUTH-01,2026-07-24 07:10:00,Major,Cloud Flare,Active,1440
INC-074142,US-SOUTH-01,2026-07-28 09:00:00,Major,Hardware Fault,Active,180
INC-074143,ASIA-PAC,2026-07-31 17:20:00,Major,Power Outage,Resolved,1200
INC-074144,ASIA-PAC,2026-07-30 01:40:00,Major,Software Bug,Resolved,240
INC-074145,EMEA-EAST,2026-07-26 23:45:00,Major,BGP Route,Resolved,1200
INC-074146,US-EAST-01,2026-07-14 09:15:00,Minor,Configuration Error,Active,150
INC-074147,EMEA-EAST,2026-07-23 07:20:00,Warning,Configuration Error,Resolved,1800
INC-074148,EMEA-WEST,2026-07-16 22:00:00,Major,Equipment Fault,Resolved,180
INC-074149,ASIA-PAC,2026-07-16 23:30:00,Minor,Software Bug,Resolved,900
INC-074150,EMEA-EAST,2026-07-22 11:20:00,Minor,Software Bug,Resolved,1080
INC-074151,ASIA-PAC,2026-07-12 05:10:00,Critical,Fiber Backbone,Active,360
INC-074152,ASIA-PAC,2026-07-11 09:35:00,Major,Software Bug,Active,180
INC-074153,ASIA-SOUTH,2026-07-15 21:05:00,Warning,BGP Route,Active,120
INC-074154,ASIA-SOUTH,2026-07-20 20:15:00,Major,Fiber Backbone,Resolved,1080
INC-074155,ASIA-PAC,2026-07-31 04:05:00,Minor,Cloud Flare,Active,120
INC-074156,US-WEST-01,2026-07-13 17:20:00,Major,Equipment Fault,Resolved,480
INC-074157,EMEA-EAST,2026-07-16 13:20:00,Warning,Cloud Flare,Active,240
INC-074158,ASIA-PAC,2026-07-24 15:40:00,Major,Software Bug,Resolved,1800
INC-074159,EMEA-WEST,2026-07-15 06:35:00,Warning,Configuration Error,Resolved,1800
INC-074160,EMEA-EAST,2026-07-30 05:00:00,Major,Power Outage,Active,600
INC-074161,US-SOUTH-01,2026-07-21 05:15:00,Major,Scheduled UPS Test,Resolved,180
INC-074162,US-EAST-01,2026-07-22 19:25:00,Minor,Software Bug,Resolved,15
INC-074163,EMEA-EAST,2026-07-27 11:35:00,Major,Fiber Backbone,Active,360
INC-074164,EMEA-WEST,2026-07-13 11:00:00,Minor,Scheduled UPS Test,Active,360
INC-074165,ASIA-PAC,2026-07-14 21:40:00,Major,Hardware Fault,Active,1800
INC-074166,EMEA-WEST,2026-07-26 07:25:00,Major,Fiber Backbone,Active,1200
INC-074167,US-SOUTH-01,2026-07-14 17:25:00,Major,Equipment Fault,Active,180
INC-074168,EMEA-EAST,2026-07-11 18:30:00,Critical,Cloud Flare,Resolved,180
INC-074169,US-WEST-01,2026-07-18 02:20:00,Major,BGP Route,Resolved,300
INC-074170,US-SOUTH-01,2026-07-25 04:40:00,Minor,Hardware Fault,Resolved,480
INC-074171,US-WEST-01,2026-07-28 18:15:00,Critical,Equipment Fault,Resolved,180
INC-074172,ASIA-PAC,2026-07-16 19:45:00,Warning,Configuration Error,Active,120
INC-074173,US-EAST-01,2026-07-21 13:10:00,Major,Fiber Break,Resolved,360
INC-074174,ASIA-PAC,2026-07-14 02:30:00,Major,Configuration Error,Resolved,180
INC-074175,US-EAST-01,2026-07-16 09:30:00,Critical,Equipment Fault,Resolved,1200
INC-074176,US-WEST-01,2026-07-23 23:20:00,Major,Fiber Break,Resolved,720
INC-074177,EMEA-WEST,2026-07-16 05:30:00,Minor,Power Outage,Active,1800
INC-074178,EMEA-WEST,2026-07-13 04:10:00,Critical,Fiber Backbone,Resolved,300
INC-074179,ASIA-PAC,2026-07-16 06:35:00,Minor,Equipment Fault,Resolved,360
INC-074180,US-SOUTH-01,2026-07-16 10:05:00,Major,Power Outage,Resolved,180
INC-074181,EMEA-WEST,2026-07-22 06:10:00,Critical,Cloud Flare,Active,180
INC-074182,ASIA-SOUTH,2026-07-22 09:30:00,Minor,Software Bug,Resolved,90
INC-074183,US-WEST-01,2026-07-14 11:40:00,Warning,Power Outage,Resolved,120
INC-074184,US-EAST-01,2026-07-15 14:30:00,Critical,Scheduled UPS Test,Resolved,300
INC-074185,ASIA-PAC,2026-07-11 13:10:00,Critical,Cloud Flare,Active,900
INC-074186,ASIA-PAC,2026-07-31 11:10:00,Warning,Scheduled UPS Test,Resolved,60
INC-074187,EMEA-EAST,2026-07-13 03:15:00,Minor,Fiber Break,Active,1800
INC-074188,US-EAST-01,2026-07-26 06:25:00,Critical,Cloud Flare,Active,1200
INC-074189,ASIA-PAC,2026-07-19 09:15:00,Minor,Cloud Flare,Active,120
INC-074190,EMEA-WEST,2026-07-29 04:25:00,Critical,Cloud Flare,Resolved,180
INC-074191,US-EAST-01,2026-07-14 03:30:00,Minor,Software Bug,Resolved,1080
INC-074192,ASIA-SOUTH,2026-07-26 18:35:00,Warning,Fiber Backbone,Resolved,45
INC-074193,ASIA-PAC,2026-07-30 20:15:00,Critical,BGP Route,Resolved,480
INC-074194,US-WEST-01,2026-07-19 14:10:00,Warning,BGP Route,Resolved,15
INC-074195,US-EAST-01,2026-07-25 11:30:00,Minor,Fiber Break,Resolved,360
INC-074196,ASIA-PAC,2026-07-25 23:35:00,Warning,Hardware Fault,Active,180
INC-074197,ASIA-SOUTH,2026-07-27 03:30:00,Critical,Scheduled UPS Test,Active,240
INC-074198,ASIA-SOUTH,2026-07-29 10:40:00,Critical,Hardware Fault,Active,180
INC-074199,EMEA-WEST,2026-07-26 12:40:00,Major,Scheduled UPS Test,Active,900
INC-074200,ASIA-PAC,2026-07-11 10:20:00,Major,Fiber Break,Active,1200
INC-074201,EMEA-WEST,2026-07-21 07:40:00,Major,Scheduled UPS Test,Active,180
INC-074202,US-EAST-01,2026-07-11 02:05:00,Major,Fiber Break,Active,180
INC-074203,ASIA-SOUTH,2026-07-22 22:25:00,Minor,Cloud Flare,Active,120
INC-074204,US-EAST-01,2026-07-15 01:25:00,Minor,Fiber Break,Resolved,1800
INC-074205,ASIA-SOUTH,2026-07-22 14:15:00,Warning,Power Outage,Active,360
INC-074206,US-EAST-01,2026-07-24 19:05:00,Warning,Configuration Error,Resolved,15
INC-074207,ASIA-PAC,2026-07-18 13:05:00,Minor,Fiber Break,Resolved,360
INC-074208,EMEA-EAST,2026-07-23 10:25:00,Minor,Fiber Backbone,Resolved,180
INC-074209,US-WEST-01,2026-07-12 05:35:00,Warning,Fiber Break,Active,1080
INC-074210,EMEA-WEST,2026-07-23 05:05:00,Critical,BGP Route,Active,360
INC-074211,EMEA-WEST,2026-07-15 13:30:00,Major,Fiber Break,Resolved,180
INC-074212,ASIA-PAC,2026-07-29 02:45:00,Critical,Fiber Break,Resolved,240
INC-074213,ASIA-PAC,2026-07-27 23:25:00,Major,Power Outage,Resolved,900
INC-074214,ASIA-PAC,2026-07-23 06:20:00,Major,Fiber Backbone,Active,180
INC-074215,US-WEST-01,2026-07-13 10:05:00,Minor,BGP Route,Active,1080
INC-074216,US-SOUTH-01,2026-07-27 20:00:00,Minor,Fiber Backbone,Active,120
INC-074217,US-EAST-01,2026-07-18 08:45:00,Minor,Fiber Backbone,Active,900
INC-074218,EMEA-EAST,2026-07-25 20:30:00,Major,BGP Route,Active,1800
INC-074219,US-SOUTH-01,2026-07-25 20:35:00,Major,Fiber Break,Resolved,180
INC-074220,ASIA-SOUTH,2026-07-16 12:00:00,Minor,Scheduled UPS Test,Active,120
INC-074221,ASIA-PAC,2026-07-28 21:30:00,Major,BGP Route,Active,1200
INC-074222,US-SOUTH-01,2026-07-26 13:40:00,Critical,Scheduled UPS Test,Active,180
INC-074223,ASIA-PAC,2026-07-16 20:35:00,Minor,Scheduled UPS Test,Resolved,75
INC-074224,US-WEST-01,2026-07-31 14:40:00,Minor,Fiber Backbone,Active,120
INC-074225,EMEA-WEST,2026-07-11 08:00:00,Minor,Scheduled UPS Test,Resolved,75
INC-074226,EMEA-WEST,2026-07-25 04:40:00,Major,Power Outage,Resolved,720
INC-074227,US-EAST-01,2026-07-20 10:35:00,Minor,Scheduled UPS Test,Resolved,90
INC-074228,ASIA-PAC,2026-07-13 20:20:00,Major,BGP Route,Active,900
INC-074229,ASIA-PAC,2026-07-23 11:20:00,Warning,BGP Route,Resolved,480
INC-074230,EMEA-WEST,2026-07-22 13:00:00,Warning,Fiber Break,Active,1200
INC-074231,EMEA-WEST,2026-07-11 21:00:00,Warning,Scheduled UPS Test,Active,120
INC-074232,EMEA-WEST,2026-07-11 11:00:00,Warning,Cloud Flare,Resolved,600
INC-074233,US-SOUTH-01,2026-07-13 15:15:00,Critical,Fiber Break,Resolved,480
INC-074234,US-SOUTH-01,2026-07-14 13:00:00,Minor,Hardware Fault,Resolved,45
INC-074235,ASIA-PAC,2026-07-19 05:15:00,Warning,BGP Route,Resolved,900
INC-074236,US-EAST-01,2026-07-27 14:35:00,Minor,Power Outage,Active,120
INC-074237,US-WEST-01,2026-07-18 09:05:00,Major,BGP Route,Resolved,180
INC-074238,ASIA-SOUTH,2026-07-18 03:40:00,Critical,Power Outage,Resolved,900
INC-074239,US-EAST-01,2026-07-12 14:40:00,Minor,Scheduled UPS Test,Resolved,75
INC-074240,EMEA-WEST,2026-07-19 20:20:00,Warning,BGP Route,Active,1800
INC-074241,US-SOUTH-01,2026-07-27 23:10:00,Critical,Software Bug,Active,1200
INC-074242,ASIA-PAC,2026-07-23 21:30:00,Warning,Scheduled UPS Test,Active,1440
INC-074243,ASIA-PAC,2026-07-30 12:20:00,Critical,Cloud Flare,Active,1440
INC-074244,EMEA-WEST,2026-07-20 21:25:00,Warning,Fiber Break,Active,240
INC-074245,EMEA-WEST,2026-07-16 08:00:00,Minor,BGP Route,Active,1200
INC-074246,EMEA-EAST,2026-07-27 13:00:00,Minor,Cloud Flare,Resolved,15
INC-074247,EMEA-EAST,2026-07-24 23:05:00,Minor,Configuration Error,Resolved,90
INC-074248,ASIA-SOUTH,2026-07-12 13:05:00,Major,Equipment Fault,Resolved,480
INC-074249,ASIA-PAC,2026-07-21 22:30:00,Critical,Fiber Break,Resolved,180
INC-074250,US-EAST-01,2026-07-18 16:25:00,Critical,Hardware Fault,Active,180
INC-074251,ASIA-PAC,2026-07-30 23:20:00,Minor,Software Bug,Resolved,30
INC-074252,ASIA-PAC,2026-07-29 19:30:00,Minor,BGP Route,Active,120
INC-074253,ASIA-SOUTH,2026-07-17 04:45:00,Warning,BGP Route,Resolved,30
INC-074254,ASIA-PAC,2026-07-20 04:40:00,Minor,Cloud Flare,Active,240
INC-074255,US-EAST-01,2026-07-29 19:45:00,Minor,Fiber Backbone,Active,300
INC-074256,ASIA-PAC,2026-07-17 09:35:00,Warning,Power Outage,Active,120
INC-074257,EMEA-EAST,2026-07-21 17:45:00,Major,Configuration Error,Active,180
INC-074258,ASIA-PAC,2026-07-20 11:20:00,Minor,Fiber Break,Active,120
INC-074259,US-WEST-01,2026-07-18 19:25:00,Warning,Power Outage,Resolved,90
INC-074260,ASIA-SOUTH,2026-07-31 23:59:00,Minor,Software Bug,Active,120
INC-074261,US-EAST-01,2026-07-13 07:30:00,Warning,Equipment Fault,Resolved,1800
INC-074262,EMEA-WEST,2026-07-17 17:30:00,Major,Cloud Flare,Resolved,180
INC-074263,ASIA-PAC,2026-07-14 09:20:00,Critical,Equipment Fault,Active,480
INC-074264,US-SOUTH-01,2026-07-22 10:20:00,Minor,Configuration Error,Resolved,360
INC-074265,US-EAST-01,2026-07-18 19:40:00,Critical,Configuration Error,Resolved,900
